str,peak,fin,amplitude,rippleDetection_rippleTrlDef
10505029,10506029,10507029,6.1341352437793,1
10509231,10510231,10511231,6.22617251182646,0
10509393,10510393,10511393,6.67728859447294,0
10511228,10512228,10513228,4.39058108350368,0
10511299,10512299,10513299,4.34274548802742,0
10520797,10521797,10522797,6.50988134731885,1
10537188,10538188,10539188,6.47616530926089,0
10538813,10539813,10540813,5.45836895871126,1
10565935,10566935,10567935,5.95140946736842,1
10582476,10583476,10584476,5.33930190206867,1
10618560,10619560,10620560,6.93990127580905,1
10640584,10641584,10642584,6.67926986474703,1
10641049,10642049,10643049,6.41027873538677,1
10641929,10642929,10643929,5.19381859392409,0
10642360,10643360,10644360,6.06899273022483,1
10693117,10694117,10695117,6.16249745670223,1
10782729,10783729,10784729,5.32332784618361,0
11129612,11130612,11131612,3.36983268698755,1
11129805,11130805,11131805,3.91994520048387,1
11130301,11131301,11132301,3.7554460567686,0
12686032,12687032,12688032,3.33877481448689,1
12686121,12687121,12688121,4.19697876677838,0
12687195,12688195,12689195,3.64295826355681,0
12695727,12696727,12697727,2.96558407473817,0
12731840,12732840,12733840,3.92383282235346,0
12732044,12733044,12734044,2.76214934490315,1
12733710,12734710,12735710,4.76861695412247,1
12747704,12748704,12749704,4.91660565395455,1
12748002,12749002,12750002,5.60174395583862,1
12774288,12775288,12776288,3.71269577364353,1
12882675,12883675,12884675,4.98427530468824,1
12885899,12886899,12887899,3.38057436989533,1
12887827,12888827,12889827,5.08639103498873,1
12941346,12942346,12943346,3.89733238934542,0
12941514,12942514,12943514,5.16606690542243,0
12996742,12997742,12998742,3.66186631104767,0
12999812,13000812,13001812,3.85630269502269,1
13010528,13011528,13012528,6.18016608504901,1
13022679,13023679,13024679,4.71366261692109,0
13023166,13024166,13025166,3.94252725516081,0
13023288,13024288,13025288,4.88205857248812,1
13077304,13078304,13079304,2.68419647360424,0
13100980,13101980,13102980,3.66529859806239,1
13121728,13122728,13123728,6.3463642222411,0
13132458,13133458,13134458,3.23824739239934,1
13136514,13137514,13138514,3.07758636164093,1
13162655,13163655,13164655,5.77320592537017,1
13176677,13177677,13178677,3.33049980077913,1
13302217,13303217,13304217,3.56728989428512,1
13311484,13312484,13313484,5.12540913892943,1
13312117,13313117,13314117,4.77037197337566,0
13314525,13315525,13316525,3.55058547970633,1
13346206,13347206,13348206,3.35652364435248,0
13352184,13353184,13354184,4.44645427268718,0
13353463,13354463,13355463,4.87052448539306,1
13355964,13356964,13357964,5.98237629242501,1
13359187,13360187,13361187,3.90572916269301,0
13369664,13370664,13371664,3.93214279876952,1
13380186,13381186,13382186,4.41519532070797,1
13382004,13383004,13384004,6.29929679276891,1
13388706,13389706,13390706,5.45855306829064,1
13394655,13395655,13396655,4.01898078027193,0
13426413,13427413,13428413,3.23023722653255,0
13441069,13442069,13443069,4.99432183036772,1
13446054,13447054,13448054,3.73684013437802,1
13446517,13447517,13448517,3.14003326689355,0
13447852,13448852,13449852,4.71140938008143,0
13448075,13449075,13450075,4.5800220560561,1
13448386,13449386,13450386,5.39711952486534,0
13476982,13477982,13478982,4.03038967300329,1
13478218,13479218,13480218,3.85219291831912,1
13495107,13496107,13497107,3.73796686672861,1
13500839,13501839,13502839,3.80360181698167,0
13502613,13503613,13504613,3.10520136988717,0
13502861,13503861,13504861,4.35322068739468,0
13505445,13506445,13507445,3.44158582814089,1
13512427,13513427,13514427,4.66639918209845,0
13512598,13513598,13514598,4.26150981017757,0
13526743,13527743,13528743,3.05730426222802,0
13532122,13533122,13534122,3.33921763349991,0
13532997,13533997,13534997,3.46780846113407,0
13534829,13535829,13536829,3.80643807772238,1
13546243,13547243,13548243,4.94120431913703,1
13547206,13548206,13549206,3.01648486785741,1
13548972,13549972,13550972,4.34317043977713,1
13549114,13550114,13551114,3.74184981845792,0
13550670,13551670,13552670,4.7498648298023,1
13553916,13554916,13555916,3.52085385307419,1
13560961,13561961,13562961,4.29779705865828,0
13567837,13568837,13569837,4.60039698472675,0
13570107,13571107,13572107,3.14925263850172,0
13582596,13583596,13584596,3.40082215401843,0
13605542,13606542,13607542,5.02896894617103,1
13621070,13622070,13623070,4.8856044557078,0
13627987,13628987,13629987,6.10313578738065,1
13628009,13629009,13630009,6.0920626744882,1
13632485,13633485,13634485,4.45141679135235,1
13644058,13645058,13646058,3.86156831299545,1
13652988,13653988,13654988,4.457029038792,1
13668042,13669042,13670042,5.19892004542218,0
13681895,13682895,13683895,3.23103974339849,0
13683497,13684497,13685497,4.40380582201677,1
13684787,13685787,13686787,3.93201294191835,0
13689191,13690191,13691191,6.15988873075235,1
13693007,13694007,13695007,4.59734185709863,0
13695060,13696060,13697060,3.66443849156136,1
13700007,13701007,13702007,3.59665865070177,0
13703208,13704208,13705208,3.22784875111595,0
13718358,13719358,13720358,4.10174203588191,0
13719428,13720428,13721428,4.45394542145174,1
13720072,13721072,13722072,4.43955191305525,0
13744430,13745430,13746430,4.74586244788148,1
13746088,13747088,13748088,3.48173357069,1
13748405,13749405,13750405,2.8770399797833,1
13777014,13778014,13779014,4.49878437727976,1
13787617,13788617,13789617,3.25758211009192,1
13791822,13792822,13793822,4.15013320516131,0
13796902,13797902,13798902,3.96798371745498,1
13797163,13798163,13799163,3.34398270538911,0
13816722,13817722,13818722,5.95506668825362,1
13837167,13838167,13839167,4.90495784614215,1
13853672,13854672,13855672,3.49027209256516,1
13856406,13857406,13858406,4.89019024538884,1
13882453,13883453,13884453,2.90423829576163,1
13889175,13890175,13891175,6.53684347072289,1
13894213,13895213,13896213,3.4716696198632,1
13897999,13898999,13899999,6.10418709404279,1
13911587,13912587,13913587,3.7081283780411,0
13911647,13912647,13913647,4.07977214427731,1
13915540,13916540,13917540,4.27488249961815,1
13925808,13926808,13927808,3.6916207963061,1
13927317,13928317,13929317,6.11944734013582,1
13959855,13960855,13961855,3.02197004275925,0
13970544,13971544,13972544,5.06938037483697,1
13972549,13973549,13974549,3.72675409203179,1
13974970,13975970,13976970,3.74832876659173,0
13976221,13977221,13978221,5.80803474676909,1
13991225,13992225,13993225,3.36779604776432,1
14034398,14035398,14036398,2.9778528644744,0
14045765,14046765,14047765,3.91265705646956,1
14092315,14093315,14094315,4.15406101393647,1
14101334,14102334,14103334,5.66647165920166,0
14104677,14105677,14106677,3.85818055909535,0
14107173,14108173,14109173,5.02616643759074,0
14107507,14108507,14109507,4.60621560783897,0
14117508,14118508,14119508,4.21282754984306,0
14132706,14133706,14134706,3.45156384675929,1
14136493,14137493,14138493,4.4547758284432,0
14155334,14156334,14157334,5.57658121530877,0
14156743,14157743,14158743,3.67294350740486,1
14157469,14158469,14159469,3.68691148464378,0
14169005,14170005,14171005,4.24917774969888,1
14170753,14171753,14172753,4.99620060712808,1
14178022,14179022,14180022,3.30637984298617,0
14182993,14183993,14184993,3.57580597061574,1
14186952,14187952,14188952,3.74234975351556,1
14187127,14188127,14189127,3.66289334077993,1
14192794,14193794,14194794,5.7127361348181,1
14194176,14195176,14196176,3.16998815068615,1
14195218,14196218,14197218,4.39423925661008,1
14206482,14207482,14208482,2.8493966673456,0
14218905,14219905,14220905,4.01598141883013,0
14220959,14221959,14222959,5.78615480026914,1
14226548,14227548,14228548,4.27375778320548,0
14231034,14232034,14233034,4.56369791561079,1
14234204,14235204,14236204,4.60681881576977,1
14254984,14255984,14256984,4.08737514892327,1
14257862,14258862,14259862,3.89363609645443,1
14258842,14259842,14260842,5.94268732837217,1
14262948,14263948,14264948,3.88388541976336,0
14263499,14264499,14265499,3.47365573371588,0
14265821,14266821,14267821,6.93706056696625,1
14293327,14294327,14295327,3.91502791855152,1
14307074,14308074,14309074,4.00094677327654,1
14315273,14316273,14317273,3.70932371833048,0
14338240,14339240,14340240,4.70058428253425,1
14347416,14348416,14349416,3.5450354239231,1
14350349,14351349,14352349,4.02920274665721,1
14361128,14362128,14363128,6.13096217624711,1
14362406,14363406,14364406,4.24790511151689,1
14377832,14378832,14379832,5.5738169949404,1
14400536,14401536,14402536,4.22792899637539,1
14401015,14402015,14403015,3.07233094451351,0
14413275,14414275,14415275,6.18180230428101,1
14414883,14415883,14416883,6.85326789407802,1
14414920,14415920,14416920,4.62416971062792,0
14456938,14457938,14458938,5.3201508882801,1
14497492,14498492,14499492,5.53275701982181,0
14512059,14513059,14514059,4.05754949768273,1
14514729,14515729,14516729,3.31127961289022,1
14534759,14535759,14536759,4.92108967309778,0
14562429,14563429,14564429,3.91213125683633,0
14569485,14570485,14571485,5.24110626076483,1
14571590,14572590,14573590,3.17332332692451,1
14573401,14574401,14575401,3.8395403157136,1
14576819,14577819,14578819,4.87843033055462,0
14582099,14583099,14584099,4.21050583780245,0
14583176,14584176,14585176,5.04891331481835,1
14583368,14584368,14585368,5.66211549540835,1
14583651,14584651,14585651,5.17433566190108,0
14610513,14611513,14612513,6.75920934675686,1
14613972,14614972,14615972,3.78731969216063,1
14616236,14617236,14618236,4.29370230367997,1
14655183,14656183,14657183,4.2657533240967,0
14659296,14660296,14661296,3.269555696582,1
14672593,14673593,14674593,4.97541387743986,1
14672813,14673813,14674813,6.1789072660466,1
14673362,14674362,14675362,4.64723736502673,1
14676014,14677014,14678014,5.020717601664,0
14682939,14683939,14684939,5.64226582903924,1
14698388,14699388,14700388,3.81353891274559,1
14741968,14742968,14743968,4.14592103973543,1
14742455,14743455,14744455,3.89676463587486,1
14750309,14751309,14752309,5.4048863541777,1
14752735,14753735,14754735,4.07013607403693,1
14772797,14773797,14774797,4.33780548472012,0
14775540,14776540,14777540,4.13879721305152,0
14783754,14784754,14785754,4.67836969163658,1
14805154,14806154,14807154,3.89746932936176,0
14825215,14826215,14827215,5.84660251832657,1
14826609,14827609,14828609,3.75761495069432,1
14863836,14864836,14865836,5.23531151399241,1
14865418,14866418,14867418,4.53758099866852,0
14898007,14899007,14900007,4.56719809783356,0
14899522,14900522,14901522,6.53314441753926,1
14900925,14901925,14902925,3.74254275339304,0
14910622,14911622,14912622,4.87306772194465,1
14924419,14925419,14926419,6.31407129131274,1
14925019,14926019,14927019,4.07116366187903,0
14927315,14928315,14929315,3.22951602057883,1
14942119,14943119,14944119,3.09024892638427,0
14953356,14954356,14955356,3.35950447750532,0
14983875,14984875,14985875,5.47165764367473,1
14987024,14988024,14989024,5.89358520132299,1
14990902,14991902,14992902,3.85914428429381,1
14992444,14993444,14994444,3.17767603398645,1
14996355,14997355,14998355,4.55208639727871,1
15004529,15005529,15006529,5.38437462848977,0
15038128,15039128,15040128,4.55945422686996,1
15076377,15077377,15078377,5.34941842173176,1
15100632,15101632,15102632,4.04689885699473,1
15100830,15101830,15102830,4.30964163206902,1
15108757,15109757,15110757,4.38226774391394,1
15114479,15115479,15116479,6.70900852876085,1
15115764,15116764,15117764,3.97820252009125,0
15117852,15118852,15119852,5.22229684743523,1
15127173,15128173,15129173,5.63498251706668,1
15133080,15134080,15135080,4.75839898999903,0
15133381,15134381,15135381,5.34757590502382,1
15136150,15137150,15138150,3.30647238056912,0
15139806,15140806,15141806,5.59777431159045,1
15146229,15147229,15148229,4.37950479961014,1
15160225,15161225,15162225,5.33934230825449,1
15162527,15163527,15164527,3.43504828644023,1
15165774,15166774,15167774,5.30426574026715,0
15175121,15176121,15177121,3.84685349218409,1
15182707,15183707,15184707,5.1793049101844,1
15183099,15184099,15185099,4.54433754711727,1
15184675,15185675,15186675,4.1812739807219,0
15195044,15196044,15197044,3.76003527657983,0
15226208,15227208,15228208,3.20032956164179,0
15246364,15247364,15248364,3.83341783467559,1
15273784,15274784,15275784,4.28110872869304,0
15302508,15303508,15304508,3.64379203478315,1
15310879,15311879,15312879,6.56010263016352,1
15327046,15328046,15329046,4.91648885969302,0
15333308,15334308,15335308,3.82120908881317,1
15352892,15353892,15354892,4.74574303579536,1
15359974,15360974,15361974,4.11367758390123,1
15361359,15362359,15363359,4.62153159926377,0
15378207,15379207,15380207,3.72530453658339,0
15380287,15381287,15382287,5.49539223065301,1
15382218,15383218,15384218,3.124275199327,1
15384406,15385406,15386406,5.19967850329374,1
15390325,15391325,15392325,4.7211930070248,0
15391250,15392250,15393250,6.36535254592784,1
15410003,15411003,15412003,4.00332888302365,0
15410425,15411425,15412425,5.40921854070698,1
15439562,15440562,15441562,3.27699976163139,0
15455774,15456774,15457774,3.15163323080532,0
15455832,15456832,15457832,2.94524141246685,0
15517532,15518532,15519532,4.17599539956539,1
15527165,15528165,15529165,4.15556971339145,1
15535338,15536338,15537338,2.73785265954976,1
15538402,15539402,15540402,3.05182870242689,1
15552596,15553596,15554596,5.68692058552543,0
15552832,15553832,15554832,5.08300245674897,0
15601974,15602974,15603974,3.8404665801795,1
15606932,15607932,15608932,3.29165695680671,0
15630170,15631170,15632170,5.06256019711009,0
15671682,15672682,15673682,2.80275966242866,0
15677098,15678098,15679098,4.05498451154749,1
15678782,15679782,15680782,4.04046932018665,0
15685956,15686956,15687956,4.03020805014029,1
15688061,15689061,15690061,5.45549719464566,1
15695087,15696087,15697087,3.32580313213524,0
15696451,15697451,15698451,3.847186469697,1
15718977,15719977,15720977,4.05915128604433,1
15719290,15720290,15721290,6.12733029431049,1
15740918,15741918,15742918,3.45098984983366,0
15750189,15751189,15752189,3.72021722866879,0
15751549,15752549,15753549,4.50873666403761,1
15754211,15755211,15756211,5.16585562575487,1
15756537,15757537,15758537,4.57179950181868,1
15768694,15769694,15770694,5.61502591776208,1
15770388,15771388,15772388,6.89635768448265,1
15800369,15801369,15802369,3.82689258739932,1
15816282,15817282,15818282,3.42363977915069,1
15832440,15833440,15834440,3.88618187786453,1
15842731,15843731,15844731,4.11082830537483,0
15852732,15853732,15854732,3.09768758587164,0
15853048,15854048,15855048,5.2733969572447,0
15876855,15877855,15878855,3.70499549566376,1
15892202,15893202,15894202,3.41277678108619,0
15901707,15902707,15903707,4.17576577629009,0
15908163,15909163,15910163,6.55921034275599,1
15942056,15943056,15944056,3.13539978277097,0
15956593,15957593,15958593,3.9849169118118,1
15964478,15965478,15966478,3.7365731110538,1
15975491,15976491,15977491,3.82382048122599,1
15985900,15986900,15987900,4.11918785371857,1
15998404,15999404,16000404,3.98439265191792,1
16004308,16005308,16006308,3.1075253073736,0
16045328,16046328,16047328,3.52783933275211,0
16045372,16046372,16047372,3.63059871512448,0
16054998,16055998,16056998,4.49650071262576,1
16062739,16063739,16064739,3.70984328603702,1
16066762,16067762,16068762,3.56477914394895,1
16066969,16067969,16068969,3.53266744299217,0
16067720,16068720,16069720,4.25466646505011,1
16078473,16079473,16080473,2.72277563966404,0
16080836,16081836,16082836,3.35115694895635,0
16085510,16086510,16087510,5.87850120540843,1
16095334,16096334,16097334,4.86598932744629,1
16095949,16096949,16097949,3.53141297223443,1
16099225,16100225,16101225,6.46918192395784,1
16101634,16102634,16103634,3.04589234355286,0
16145482,16146482,16147482,5.61551628913956,1
16148528,16149528,16150528,5.17267851074717,1
16154883,16155883,16156883,4.12880626803126,1
16155603,16156603,16157603,3.46640676905147,0
16187544,16188544,16189544,4.20654861971946,1
16196670,16197670,16198670,3.38727543649013,1
16201629,16202629,16203629,3.71345634889083,0
16219585,16220585,16221585,4.78197830941795,1
16224228,16225228,16226228,4.64493647329783,1
16248290,16249290,16250290,6.6560218471673,1
16255165,16256165,16257165,5.71948610093198,1
16269313,16270313,16271313,4.94056075185102,1
16285526,16286526,16287526,6.21498856495837,0
16293994,16294994,16295994,5.07474733893809,1
16324068,16325068,16326068,4.99924348741171,1
16341304,16342304,16343304,4.46984105059024,0
16362986,16363986,16364986,5.58814898263038,0
16368047,16369047,16370047,4.11387588829239,0
16390690,16391690,16392690,5.02291658909876,1
16393549,16394549,16395549,4.28875644767898,1
16394989,16395989,16396989,6.40584588375948,1
16395848,16396848,16397848,4.26349715402233,1
16408885,16409885,16410885,3.20389101460412,0
16408941,16409941,16410941,4.53356392473216,0
16410429,16411429,16412429,3.80161208995524,0
16426583,16427583,16428583,3.85517795871151,1
16443460,16444460,16445460,6.86106516852581,1
16473842,16474842,16475842,4.40777193152443,0
16474024,16475024,16476024,3.97619080529748,0
16499155,16500155,16501155,4.5567242188589,1
16499383,16500383,16501383,4.41387665850217,0
16515932,16516932,16517932,5.30012498823894,0
16522577,16523577,16524577,6.23780181713737,1
16527758,16528758,16529758,4.03811028904869,0
16529954,16530954,16531954,3.65276823576173,0
16550680,16551680,16552680,6.75878203572769,1
16571849,16572849,16573849,5.92419934608789,1
16572425,16573425,16574425,4.80162598936544,1
16589856,16590856,16591856,4.40843588022804,1
16590850,16591850,16592850,4.8732696995481,0
16592332,16593332,16594332,4.52721758406227,1
16600367,16601367,16602367,5.98019253454408,0
16619459,16620459,16621459,4.33861593160585,1
16628581,16629581,16630581,3.11551528814957,1
16628838,16629838,16630838,3.10972696757645,0
16657892,16658892,16659892,3.21998787491095,1
16704119,16705119,16706119,3.45390307984379,1
16704626,16705626,16706626,6.82632437593194,0
16704802,16705802,16706802,6.69959028082359,1
16705187,16706187,16707187,5.49837459676933,1
16708829,16709829,16710829,3.34256628200226,0
16734161,16735161,16736161,2.92971270582808,0
18997538,18998538,18999538,3.25157759231948,0
19131002,19132002,19133002,3.97081605402211,1
19133528,19134528,19135528,3.66185461749394,1
19149509,19150509,19151509,5.39637386111221,1
19151261,19152261,19153261,3.55224463575036,1
19652801,19653801,19654801,5.22334705568708,1
19674053,19675053,19676053,2.97298438727526,0
19685106,19686106,19687106,3.7713578162866,1
19688378,19689378,19690378,2.82994830129047,0
19698675,19699675,19700675,4.33253001489948,1
19703970,19704970,19705970,6.83791913801455,1
19704055,19705055,19706055,3.63074628057088,0
19761487,19762487,19763487,4.19629809062754,1
19766852,19767852,19768852,3.21617032310571,0
19794717,19795717,19796717,3.78570613344612,1
19803740,19804740,19805740,4.50832695492364,1
19807406,19808406,19809406,4.68628962202463,0
19840076,19841076,19842076,4.07643334991533,0
19840129,19841129,19842129,5.45808190733482,1
19841363,19842363,19843363,3.42359408859223,1
19843462,19844462,19845462,3.99745134178019,0
19852791,19853791,19854791,6.3760020574608,1
19853063,19854063,19855063,3.04189096005211,0
19958114,19959114,19960114,5.19816819055884,1
19958350,19959350,19960350,3.30940319288589,0
19958511,19959511,19960511,6.95517929094361,1
19958549,19959549,19960549,5.45323606317109,0
19980309,19981309,19982309,3.84034258423536,1
20028891,20029891,20030891,6.32993572882985,1
20033704,20034704,20035704,4.4808063266905,1
20034443,20035443,20036443,2.88295965030376,0
20037248,20038248,20039248,6.13560225161175,1
20050636,20051636,20052636,3.25904789351404,0
20054276,20055276,20056276,5.69931590385409,1
20067493,20068493,20069493,4.93407519702508,0
20083065,20084065,20085065,6.21218797154487,0
20085680,20086680,20087680,5.60747161360483,0
20092415,20093415,20094415,5.82848500322647,1
20094506,20095506,20096506,4.62273154968103,0
20101644,20102644,20103644,3.43439838336006,1
20104831,20105831,20106831,4.55788482154496,0
20105053,20106053,20107053,4.95431053209697,1
20105321,20106321,20107321,4.70314050576514,1
20119894,20120894,20121894,5.8501834049378,1
20120956,20121956,20122956,3.55251695985268,1
20130964,20131964,20132964,5.28324682996267,1
20148414,20149414,20150414,3.70860902273098,1
20152910,20153910,20154910,5.08293473927124,0
20154029,20155029,20156029,4.49205409588645,1
20154150,20155150,20156150,3.53643275708529,0
20232961,20233961,20234961,4.94181227046082,0
20237732,20238732,20239732,4.66193121204101,1
20246829,20247829,20248829,3.8646617228448,0
20246947,20247947,20248947,5.92916587436048,1
20275231,20276231,20277231,4.61664591377852,1
20296219,20297219,20298219,5.2921450779673,1
20315107,20316107,20317107,6.17072002594078,1
20315321,20316321,20317321,3.95945771727209,1
20315483,20316483,20317483,4.86547433172267,1
20328349,20329349,20330349,6.02697690541132,1
20344390,20345390,20346390,6.47297826093321,0
20344466,20345466,20346466,4.29973413259341,0
20346518,20347518,20348518,4.92406781015474,1
20346875,20347875,20348875,6.58110002818431,1
20347026,20348026,20349026,6.06496462214305,1
20357885,20358885,20359885,4.60487586145905,0
20358030,20359030,20360030,5.95701476160193,1
20368003,20369003,20370003,3.54871890351751,1
20391755,20392755,20393755,6.17420033772948,0
20398930,20399930,20400930,6.76611572342301,1
20398942,20399942,20400942,6.5684611120565,1
20402940,20403940,20404940,5.79060880961421,0
20413854,20414854,20415854,5.28688415756672,1
20414847,20415847,20416847,5.8028051819841,1
20415433,20416433,20417433,3.25753821272066,1
20426270,20427270,20428270,5.22809636853237,1
20429046,20430046,20431046,5.13756198484065,0
20462850,20463850,20464850,4.72823129319364,0
20486278,20487278,20488278,4.23295975348214,1
20524176,20525176,20526176,6.07213409950371,1
20524270,20525270,20526270,5.6747225756979,0
20528935,20529935,20530935,6.65600213629387,1
20548693,20549693,20550693,4.73264814418049,1
20553854,20554854,20555854,4.24350590822963,1
20560392,20561392,20562392,4.38274996250504,1
20566268,20567268,20568268,6.90116370829202,1
20568268,20569268,20570268,4.83367132940885,1
20576338,20577338,20578338,5.89199166102747,0
20579245,20580245,20581245,6.9347550760845,1
20579447,20580447,20581447,4.63546237436797,0
20591012,20592012,20593012,5.73588935020915,0
20591189,20592189,20593189,5.71336264951295,0
20608121,20609121,20610121,3.8021878220858,0
20608229,20609229,20610229,6.02867136123823,1
20616704,20617704,20618704,5.12643250459094,1
20660660,20661660,20662660,3.71120417494546,0
20663097,20664097,20665097,4.09317909739547,0
20663196,20664196,20665196,5.30699203776566,1
20686578,20687578,20688578,5.50971522523592,1
20698847,20699847,20700847,3.61189360293551,0
20699127,20700127,20701127,4.55676100417209,0
20699313,20700313,20701313,4.03821019805573,0
20700276,20701276,20702276,3.69287976644598,1
20738333,20739333,20740333,6.93051284436824,1
20741455,20742455,20743455,6.20681174100377,1
20741486,20742486,20743486,6.46430876295312,1
20752258,20753258,20754258,6.40466169312826,0
20753146,20754146,20755146,2.96060219763908,1
20791303,20792303,20793303,6.55492671747665,0
20791353,20792353,20793353,6.1100837913526,1
20791375,20792375,20793375,6.39078118724609,0
20792129,20793129,20794129,6.70098976900459,0
20792326,20793326,20794326,5.07919439957491,1
20792559,20793559,20794559,4.93478961018652,1
20801981,20802981,20803981,4.22208375575354,1
20805571,20806571,20807571,3.95222636243601,0
20805747,20806747,20807747,4.19090137512615,1
20813464,20814464,20815464,6.13957742325667,0
20821092,20822092,20823092,5.7356954061246,1
20823021,20824021,20825021,5.80862463759243,1
20834916,20835916,20836916,6.096769320478,1
20835396,20836396,20837396,6.21490688454111,1
20848302,20849302,20850302,5.4977093356171,1
20856829,20857829,20858829,4.21942413445072,1
20867591,20868591,20869591,6.32013777311564,0
20895868,20896868,20897868,3.61439793114257,1
20896914,20897914,20898914,4.15931023748164,0
20902431,20903431,20904431,6.30164154702942,1
20902694,20903694,20904694,3.68376908386908,0
20949641,20950641,20951641,3.79596838726138,1
20965333,20966333,20967333,6.69573714523986,1
20965642,20966642,20967642,4.10788616021826,1
20965938,20966938,20967938,4.51873825089571,1
20966567,20967567,20968567,5.57572953541697,1
21024029,21025029,21026029,4.04982207131305,0
21024161,21025161,21026161,6.92437104481286,0
21028096,21029096,21030096,5.33979610109751,0
21054978,21055978,21056978,6.6884943093707,1
21055162,21056162,21057162,5.57461769806738,1
21292833,21293833,21294833,4.81994747218393,1
21311442,21312442,21313442,6.67042579759312,1
21312306,21313306,21314306,3.61960161056547,0
